"";"Customer_ID";"EstimatedChurnProbability"
"1347";1002659;1
"7400";1014871;1
"19686";1039383;0
"22072";1044220;1
"6430";1012840;1
"9360";1018813;1
"14457";1028954;1
"16856";1033736;1
"5171";1010243;1
"17719";1035426;0
"7544";1015179;0
"13626";1027321;1
"650";1001220;1
"13107";1026265;0
"4704";1009280;0
"14072";1028209;1
"3101";1006117;0
"15020";1030068;1
"3680";1007257;0
"20059";1040154;0
"15615";1031221;1
"22718";1045504;1
"15595";1031180;1
"24060";1048177;0
"8800";1017666;1
"251";1000468;1
"3697";1007292;1
"21599";1043270;1
"19573";1039164;0
"9208";1018527;1
"8081";1016191;0
"19622";1039258;0
"18904";1037810;1
"6788";1013613;1
"19101";1038248;1
"10215";1020455;0
"15808";1031608;0
"23017";1046132;1
"1201";1002371;1
"15039";1030112;0
"18782";1037543;1
"24531";1049063;0
"11860";1023787;0
"281";1000517;1
"15010";1030048;0
"24629";1049281;0
"8582";1017226;0
"23836";1047766;1
"6780";1013601;1
"15483";1030952;1
"8751";1017568;0
"14879";1029803;0
"12028";1024140;1
"21671";1043410;0
"975";1001915;0
"8866";1017798;1
"14496";1029018;0
"5394";1010716;1
"15313";1030625;0
"10226";1020476;1
"13663";1027393;1
"12584";1025214;1
"12099";1024286;0
"17638";1035279;0
"24239";1048481;1
"17876";1035738;0
"1541";1003034;1
"12888";1025811;0
"14813";1029669;0
"9225";1018561;0
"22331";1044736;0
"3474";1006863;1
"15045";1030119;1
"20663";1041423;0
"2993";1005889;1
"16074";1032125;1
"14763";1029586;0
"16003";1031968;1
"4546";1008989;1
"16169";1032321;0
"11968";1024020;0
"8637";1017340;1
"1879";1003692;1
"22811";1045694;0
"23066";1046230;0
"11018";1022080;0
"14748";1029552;0
"8923";1017916;0
"6969";1013984;0
"1371";1002707;0
"18040";1036051;1
"12582";1025212;0
"16129";1032242;0
"8364";1016740;1
"18647";1037265;0
"9240";1018585;1
"17533";1035045;0
"8260";1016528;1
"6973";1013988;1
"7205";1014481;0
"6243";1012461;0
"3618";1007135;1
"18304";1036579;0
"9586";1019262;1
"19783";1039610;1
"4235";1008348;0
"17475";1034930;1
"28";1000046;1
"15139";1030294;0
"18044";1036059;1
"20001";1040039;1
"7484";1015057;0
"9280";1018668;0
"23699";1047487;0
"3258";1006429;1
"17644";1035287;0
"18855";1037708;0
"3871";1007641;0
"3580";1007068;1
"2300";1004523;1
"6117";1012227;1
"19810";1039661;0
"16300";1032604;0
"14671";1029366;1
"6663";1013357;1
"1099";1002158;1
"12333";1024720;0
"7430";1014932;0
"8202";1016428;0
"123";1000225;1
"7103";1014273;1
"22857";1045778;1
"11587";1023219;1
"6048";1012087;0
"18295";1036559;1
"4368";1008624;1
"8045";1016128;0
"19873";1039808;1
"23000";1046101;0
"18693";1037367;1
"21878";1043824;1
"14559";1029153;0
"1063";1002106;0
"24776";1049606;0
"15008";1030039;1
"8557";1017176;0
"7373";1014819;0
"21785";1043626;1
"18658";1037283;0
"344";1000626;1
"3315";1006538;0
"13073";1026204;1
"12421";1024910;1
"8334";1016668;1
"11550";1023151;1
"23248";1046592;1
"14513";1029056;0
"7006";1014073;0
"9381";1018847;0
"8193";1016406;0
"1619";1003179;1
"1537";1003028;1
"14338";1028708;1
"13950";1027964;1
"19332";1038728;1
"18917";1037837;1
"22796";1045673;1
"12780";1025592;1
"5722";1011417;0
"1046";1002078;1
"19433";1038914;0
"13905";1027877;0
"12792";1025613;0
"6392";1012768;1
"4893";1009675;0
"23708";1047501;0
"7504";1015105;1
"2587";1005087;1
"875";1001685;1
"20977";1042038;0
"1038";1002058;1
"2645";1005189;0
"1805";1003551;1
"19076";1038190;0
"2926";1005745;1
"2984";1005870;0
"2899";1005682;0
"22471";1044988;1
"6895";1013842;1
"15781";1031556;1
"5120";1010127;1
"13698";1027457;0
"5731";1011438;0
"13887";1027847;1
"24388";1048781;0
"9983";1020030;0
"23315";1046735;1
"4394";1008681;1
"4075";1008024;0
"11990";1024069;0
"25060";1050178;1
"20470";1041025;1
"1007";1001988;0
"23850";1047786;0
"20489";1041062;0
"10088";1020224;0
"21007";1042109;0
"18902";1037808;1
"16939";1033905;1
"3273";1006468;0
"23901";1047882;0
"23334";1046772;1
"562";1001044;1
"3346";1006617;0
"23490";1047083;0
"12364";1024785;1
"13891";1027853;0
"14900";1029848;1
"52";1000082;1
"1762";1003469;0
"23705";1047494;1
"6540";1013097;0
"14613";1029255;1
"755";1001453;0
"11621";1023286;1
"15340";1030676;0
"12349";1024745;0
"15275";1030551;0
"8880";1017818;1
"18236";1036433;1
"18646";1037264;0
"8032";1016107;1
"14201";1028470;0
"4703";1009276;1
"9408";1018909;0
"6320";1012604;1
"7722";1015518;1
"9415";1018921;0
"24728";1049520;1
"24263";1048535;0
"10258";1020537;0
"9697";1019499;0
"19765";1039563;1
"1104";1002169;1
"1027";1002030;0
"2265";1004454;0
"19431";1038910;0
"22863";1045789;1
"16879";1033787;0
"15377";1030750;1
"15715";1031437;1
"19562";1039144;0
"7933";1015920;1
"14744";1029545;1
"4019";1007921;1
"2725";1005348;1
"14759";1029575;1
"5743";1011461;0
"23138";1046371;0
"15866";1031707;1
"834";1001584;0
"6696";1013413;0
"6031";1012055;0
"9718";1019541;0
"20282";1040634;0
"12068";1024210;1
"2473";1004857;1
"20951";1041988;1
"11300";1022622;1
"16087";1032147;1
"1955";1003839;0
"11153";1022337;0
"22390";1044841;1
"7728";1015533;0
"11288";1022597;0
"23740";1047585;1
"903";1001745;0
"10315";1020672;1
"10963";1021979;0
"2288";1004500;0
"8843";1017748;0
"18616";1037202;1
"12741";1025532;1
"15750";1031501;1
"24191";1048401;0
"19177";1038413;0
"8171";1016364;0
"8977";1018013;0
"2233";1004390;1
"12771";1025573;0
"22842";1045748;0
"6130";1012254;0
"8948";1017965;1
"13738";1027552;0
"2643";1005185;0
"13497";1027083;1
"20884";1041871;0
"22749";1045572;1
"15839";1031660;0
"19942";1039926;1
"6249";1012473;0
"2963";1005825;1
"6615";1013261;0
"24982";1050032;1
"9321";1018742;0
"9001";1018081;0
"23445";1046985;0
"19723";1039467;0
"21889";1043844;1
"15155";1030323;1
"6413";1012807;0
"3506";1006923;0
"20137";1040329;0
"528";1000980;1
"9703";1019508;0
"7925";1015906;0
"15458";1030911;1
"13718";1027499;1
"7317";1014712;1
"18243";1036447;0
"3100";1006116;1
"19075";1038188;1
"10543";1021149;1
"14731";1029509;0
"19289";1038630;1
"2153";1004235;1
"18130";1036226;0
"14313";1028672;1
"1520";1002998;1
"8870";1017804;0
"4391";1008678;1
"21817";1043682;0
"3602";1007108;1
"12759";1025553;1
"14530";1029090;1
"18389";1036750;0
"19917";1039884;1
"21293";1042689;1
"9605";1019305;0
"5896";1011788;1
"6355";1012687;1
"14480";1028990;0
"12400";1024869;0
"4173";1008217;0
"6812";1013656;1
"4599";1009088;1
"13689";1027437;1
"10019";1020097;0
"1169";1002301;0
"12225";1024532;1
"18263";1036485;0
"4896";1009683;0
"12480";1025014;1
"17157";1034335;1
"1681";1003310;1
"19162";1038390;0
"20620";1041321;0
"19814";1039672;0
"15429";1030850;0
"762";1001463;0
"928";1001796;0
"22058";1044199;1
"2624";1005148;1
"12699";1025448;1
"18908";1037815;1
"18409";1036792;0
"2475";1004864;0
"779";1001494;1
"22100";1044271;1
"11423";1022857;0
"20940";1041973;1
"734";1001411;1
"10485";1021037;1
"9334";1018765;1
"10757";1021551;1
"19935";1039917;0
"437";1000804;0
"19523";1039073;0
"4010";1007903;0
"8227";1016471;0
"4714";1009303;1
"10436";1020930;0
"11007";1022059;0
"9560";1019215;0
"13454";1026987;0
"7709";1015489;1
"16419";1032855;1
"22534";1045130;0
"20768";1041622;0
"1445";1002846;1
"14697";1029437;1
"16612";1033215;1
"8921";1017913;1
"8778";1017618;0
"13863";1027797;1
"6644";1013321;1
"504";1000942;0
"17853";1035687;1
"10321";1020689;0
"11225";1022474;0
"7911";1015871;0
"21317";1042741;0
"18180";1036323;0
"9047";1018171;0
"6199";1012378;1
"7197";1014463;1
"2075";1004087;1
"12904";1025841;0
"14216";1028492;1
"10568";1021206;1
"5582";1011129;0
"5790";1011556;1
"15189";1030385;1
"9978";1020017;0
"21163";1042427;0
"15600";1031199;0
"19653";1039322;0
"12489";1025033;1
"22860";1045782;0
"12261";1024594;0
"2117";1004164;0
"10427";1020911;0
"12279";1024622;1
"18781";1037542;1
"19918";1039885;1
"7263";1014602;0
"844";1001608;1
"3354";1006631;0
"8155";1016336;1
"10360";1020765;0
"19045";1038124;1
"24437";1048882;0
"929";1001797;0
"1151";1002267;1
"20863";1041833;1
"13267";1026610;1
"14195";1028455;1
"20183";1040416;1
"11318";1022660;0
"23387";1046866;1
"13966";1028000;0
"20220";1040497;0
"21339";1042782;0
"23667";1047426;0
"23539";1047170;1
"5891";1011778;1
"4849";1009578;1
"23694";1047471;0
"23724";1047541;1
"5751";1011472;0
"6851";1013738;1
"24173";1048370;1
"18967";1037942;0
"24283";1048567;0
"20529";1041143;1
"18218";1036395;1
"11863";1023792;0
"16732";1033468;0
"16116";1032210;0
"12960";1025952;1
"9416";1018923;1
"13379";1026840;1
"2561";1005047;1
"11548";1023147;0
"23297";1046693;1
"23205";1046517;1
"16201";1032396;1
"14939";1029912;1
"10306";1020653;0
"16172";1032326;1
"5929";1011852;0
"16495";1032997;1
"19271";1038599;0
"10779";1021600;1
"15584";1031159;0
"23042";1046181;1
"1981";1003899;0
"10130";1020299;0
"15635";1031270;0
"11520";1023085;1
"4706";1009285;1
"15469";1030930;1
"14095";1028248;0
"15447";1030890;0
"19282";1038620;1
"8339";1016680;1
"11218";1022459;1
"20506";1041097;1
"6896";1013843;1
"8406";1016826;1
"20948";1041984;0
"8186";1016390;1
"19539";1039104;1
"4113";1008100;0
"5234";1010387;1
"7204";1014480;0
"22703";1045472;1
"15031";1030093;0
"8966";1017996;1
"17636";1035271;0
"21037";1042175;1
"4086";1008054;1
"5402";1010740;1
"4655";1009180;1
"18880";1037764;1
"21011";1042119;1
"845";1001609;1
"3414";1006748;1
"19510";1039046;0
"17557";1035106;1
"12057";1024182;1
"10510";1021094;0
"8246";1016502;1
"574";1001066;0
"10298";1020633;0
"12210";1024507;1
"16564";1033110;1
"1156";1002280;0
"21331";1042769;1
"10802";1021642;1
"19812";1039667;1
"23552";1047193;0
"8683";1017446;1
"2458";1004823;1
"12491";1025036;0
"23940";1047954;0
"10218";1020461;1
"12589";1025226;0
"15777";1031547;1
"24620";1049256;1
"7700";1015472;0
"14206";1028477;1
"17562";1035118;1
"21560";1043201;0
"2046";1004020;1
"21807";1043666;0
"11321";1022664;1
"19915";1039881;0
"18232";1036426;0
"8743";1017553;0
"1482";1002923;0
"22281";1044625;0
"16899";1033831;0
"13028";1026118;0
"711";1001357;0
"2880";1005649;0
"16770";1033544;0
"2674";1005245;0
"16068";1032098;1
"857";1001633;0
"9759";1019607;1
"10838";1021723;1
"17976";1035920;1
"24584";1049188;1
"3269";1006459;1
"1985";1003907;1
"21475";1043045;0
"19328";1038724;1
"15121";1030259;0
"3461";1006838;1
"9853";1019768;0
"7281";1014647;0
"21877";1043823;0
"1671";1003288;0
"22521";1045099;0
"3340";1006601;0
"7664";1015418;1
"4969";1009817;0
"2633";1005167;0
"8986";1018037;0
"6766";1013564;1
"21809";1043668;1
"13563";1027200;0
"6708";1013437;1
"7793";1015652;1
"19230";1038526;1
"14621";1029277;0
"20719";1041528;1
"2090";1004118;0
"10587";1021234;1
"5011";1009900;0
"8634";1017331;0
"400";1000727;1
"14081";1028225;1
"17410";1034795;1
"17982";1035930;0
"20147";1040345;1
"16943";1033913;1
"10257";1020536;1
"24218";1048445;0
"23090";1046268;0
"15058";1030147;0
"597";1001114;1
"3717";1007338;0
"14710";1029468;1
"16426";1032864;1
"7116";1014300;0
"14627";1029285;1
"4857";1009600;1
"204";1000386;1
"19553";1039124;1
"848";1001615;0
"9750";1019590;0
"12711";1025469;1
"735";1001412;0
"23924";1047924;1
"10213";1020451;1
"17588";1035171;0
"15590";1031173;0
"7402";1014873;1
"13662";1027391;0
"4004";1007883;0
"20243";1040551;0
"17538";1035052;1
"2481";1004886;0
"8695";1017468;1
"8209";1016438;0
"20255";1040575;0
"9789";1019646;1
"24463";1048935;0
"18728";1037432;0
"2223";1004367;1
"14749";1029554;1
"5848";1011685;0
"15004";1030033;1
"13362";1026808;0
"3513";1006936;1
"2857";1005605;0
"6434";1012847;1
"5894";1011784;1
"22215";1044508;1
"10895";1021832;1
"15832";1031645;1
"782";1001499;1
"10041";1020141;0
"17322";1034639;0
"16276";1032560;1
"10103";1020253;1
"5060";1009999;0
"16128";1032239;0
"1309";1002593;1
"1777";1003502;1
"2164";1004261;1
"15338";1030671;0
"5097";1010085;1
"21496";1043078;0
"6853";1013740;1
"10426";1020910;1
"1215";1002398;0
"20704";1041500;1
"12107";1024296;0
"18006";1035982;1
"10697";1021432;0
"20770";1041629;1
"21051";1042197;0
"2287";1004499;0
"4518";1008924;0
"24024";1048114;1
"22302";1044667;0
"10238";1020506;0
"24784";1049624;0
"21139";1042360;0
"23148";1046387;1
"15286";1030573;0
"6315";1012595;0
"14548";1029131;1
"2222";1004363;0
"3117";1006154;1
"20024";1040080;1
"14071";1028203;0
"14002";1028084;1
"9322";1018743;0
"18105";1036180;1
"5347";1010612;1
"4474";1008839;1
"7564";1015215;1
"4688";1009239;1
"9749";1019589;1
"16267";1032542;0
"18546";1037067;1
"15499";1030982;0
"21742";1043550;1
"21727";1043522;1
"20653";1041408;1
"1243";1002455;0
"24184";1048393;0
"9580";1019252;1
"22195";1044468;0
"961";1001861;0
"21708";1043485;1
"22194";1044461;1
"19225";1038514;0
"16555";1033091;0
"18692";1037366;0
"21933";1043939;1
"10936";1021911;0
"19169";1038404;0
"21264";1042634;1
"4054";1007985;1
"14185";1028433;0
"582";1001090;0
"16940";1033906;1
"15339";1030675;1
"6948";1013940;1
"14464";1028963;0
"15161";1030334;0
"4817";1009509;0
"20528";1041140;0
"9424";1018939;1
"175";1000330;1
"946";1001832;1
"23639";1047362;1
"206";1000388;1
"23505";1047106;0
"15235";1030466;0
"15998";1031959;1
"1839";1003602;1
"21876";1043821;0
"9656";1019416;1
"9754";1019598;1
"16317";1032631;0
"20748";1041588;1
"7449";1014980;0
"23865";1047811;1
"15707";1031418;0
"17786";1035542;0
"5441";1010831;0
"19458";1038953;1
"19430";1038909;0
"7338";1014750;1
"24458";1048924;0
"20711";1041511;0
"24098";1048243;0
"2124";1004178;1
"19845";1039738;0
"1784";1003511;1
"16049";1032054;0
"6803";1013641;0
"3894";1007683;0
"9709";1019527;0
"5950";1011900;1
"22959";1046005;1
"12849";1025718;1
"12965";1025958;0
"17325";1034645;0
"7320";1014720;1
"17851";1035684;1
"25093";1050245;0
"10447";1020949;0
"13917";1027899;1
"14181";1028426;1
"21445";1042985;1
"6125";1012246;1
"14222";1028505;0
"741";1001428;0
"17098";1034215;1
"13127";1026310;1
"1988";1003911;0
"1844";1003613;0
"6442";1012863;1
"19234";1038537;1
"3034";1005988;1
"24125";1048290;0
"4386";1008665;0
"24219";1048449;0
"11902";1023873;0
"12088";1024260;1
"14947";1029928;0
"10460";1020980;0
"17251";1034496;1
"13092";1026240;0
"21668";1043405;0
"1948";1003825;0
"22977";1046049;1
"13604";1027274;1
"9809";1019684;1
"16535";1033062;0
"1298";1002570;0
"15097";1030215;1
"12477";1025010;0
"3593";1007093;0
"5145";1010175;1
"6374";1012728;0
"17570";1035130;1
"6269";1012509;0
"14010";1028098;1
"19163";1038391;1
"8098";1016220;0
"22869";1045799;1
"8894";1017852;1
"11182";1022395;1
"8365";1016741;1
"5421";1010801;1
"15320";1030639;1
"6523";1013064;1
"8133";1016295;1
"4625";1009133;1
"12181";1024444;1
"1742";1003428;1
"11913";1023898;1
"2958";1005814;1
"440";1000810;1
"12061";1024193;1
"24882";1049832;1
"22713";1045492;0
"2526";1004982;1
"2423";1004758;1
"11649";1023367;1
"9232";1018571;0
"17577";1035145;0
"3594";1007095;0
"15907";1031788;0
"2043";1004014;1
"3030";1005982;0
"6433";1012846;0
"20168";1040386;1
"1398";1002751;0
"22635";1045340;1
"11455";1022927;1
"19303";1038667;1
"8472";1016971;1
"13283";1026646;1
"18550";1037075;1
"24068";1048191;1
"4564";1009020;1
"806";1001533;1
"16249";1032512;1
"20679";1041452;0
"4951";1009779;1
"8161";1016343;1
"3755";1007416;1
"24433";1048875;0
"7614";1015319;1
"22549";1045171;1
"17250";1034494;1
"24733";1049526;0
"11347";1022712;1
"24037";1048135;0
"13779";1027647;1
"4970";1009820;1
"15649";1031310;0
"9243";1018590;1
"13758";1027594;0
"2116";1004163;0
"9375";1018836;1
"14088";1028234;1
"764";1001465;1
"12108";1024302;0
"1604";1003147;0
"16540";1033073;1
"10281";1020598;0
"8903";1017870;0
"24416";1048838;0
"16315";1032628;1
"23443";1046983;0
"20354";1040781;0
"9821";1019706;1
"7530";1015153;0
"2523";1004979;1
"1678";1003305;1
"21185";1042476;1
"16849";1033719;0
"10680";1021404;1
"12940";1025912;0
"10831";1021703;0
"9637";1019365;0
"4747";1009366;0
"4575";1009035;0
"20187";1040423;1
"11883";1023837;0
"12402";1024872;0
"12294";1024649;1
"14986";1030001;0
"16247";1032506;0
"16811";1033646;1
"9112";1018314;1
"3240";1006388;0
"24205";1048421;0
"11155";1022342;1
"19426";1038902;1
"15149";1030311;0
"18231";1036420;0
"20098";1040244;0
"5269";1010469;1
"5886";1011772;1
"11045";1022151;1
"9497";1019073;1
"3578";1007064;1
"5375";1010680;1
"3558";1007020;1
"9144";1018398;0
"9234";1018574;1
"4926";1009737;0
"21280";1042666;0
"12271";1024610;1
"103";1000185;0
"5948";1011897;1
"3347";1006618;0
"9688";1019484;0
"797";1001521;0
"12227";1024538;1
"5449";1010859;0
"15212";1030420;0
"2744";1005396;0
"23239";1046572;0
"20033";1040104;1
"16947";1033920;1
"23098";1046283;0
"20498";1041080;0
"6150";1012293;1
"12209";1024506;1
"17943";1035869;1
"24574";1049174;1
"1793";1003527;1
"18275";1036512;1
"11538";1023121;1
"16220";1032435;0
"11952";1023988;0
"4253";1008387;1
"1996";1003920;0
"12441";1024947;0
"21201";1042511;1
"3841";1007587;1
"2714";1005330;0
"11108";1022264;0
"20122";1040294;0
"14803";1029657;1
"21910";1043885;0
"4426";1008743;0
"10134";1020308;1
"21368";1042837;1
"24714";1049496;1
"5822";1011619;0
"16355";1032710;0
"10161";1020348;1
"8030";1016102;0
"12470";1024998;0
"11818";1023702;1
"22990";1046073;0
"7898";1015844;1
"14622";1029278;0
"12500";1025051;1
"19223";1038508;0
"17912";1035804;0
"20339";1040756;1
"12688";1025429;0
"12718";1025485;1
"5268";1010467;0
"9803";1019672;1
"5911";1011813;1
"15205";1030412;0
"1129";1002221;0
"21934";1043943;0
"18030";1036030;0
"22567";1045207;1
"16705";1033405;1
"9556";1019205;1
"24638";1049306;0
"1221";1002407;1
"15331";1030658;0
"3981";1007845;0
"1574";1003093;1
"12562";1025166;1
"5656";1011294;1
"6107";1012212;0
"4827";1009534;1
"3670";1007234;0
"15812";1031613;0
"10595";1021247;0
"12448";1024964;0
"20314";1040704;1
"21600";1043272;1
"15238";1030472;0
"16858";1033744;0
"11845";1023763;0
"24610";1049242;0
"6731";1013493;0
"23690";1047462;1
"24855";1049767;1
"1582";1003108;0
"11183";1022396;1
"11268";1022567;1
"11506";1023047;0
"12980";1025997;0
"3908";1007706;1
"13405";1026894;0
"13364";1026811;1
"20109";1040271;1
"8642";1017351;1
"24097";1048241;0
"9030";1018139;1
"5755";1011478;1
"4733";1009332;1
"13925";1027922;0
"19781";1039606;0
"21627";1043327;1
"14250";1028560;0
"13987";1028057;0
"4604";1009099;0
"472";1000881;1
"3477";1006868;0
"18978";1037978;0
"13030";1026123;1
"10435";1020927;1
"16799";1033625;0
"7813";1015680;1
"14779";1029609;1
"19382";1038832;0
"15800";1031590;1
"7232";1014535;1
"10893";1021825;0
"22317";1044697;0
"8736";1017542;1
"13548";1027174;1
"19302";1038665;1
"5507";1010989;0
"11994";1024078;1
"16873";1033777;1
"1005";1001985;1
"19589";1039194;0
"20987";1042055;0
"17399";1034769;1
"17171";1034356;1
"24814";1049687;0
"6614";1013258;1
"12957";1025949;1
"19974";1039988;1
"3285";1006490;1
"23242";1046581;1
"24740";1049538;0
"22690";1045441;1
"16154";1032289;0
"4539";1008971;1
"16085";1032143;1
"19413";1038882;1
"6584";1013204;1
"2115";1004162;1
"17897";1035773;0
"6794";1013621;1
"200";1000382;0
"15611";1031216;0
"3182";1006275;1
"11651";1023369;1
"4195";1008260;1
"20139";1040331;1
"15561";1031117;0
"3296";1006507;0
"15049";1030129;0
"15951";1031868;0
"2447";1004804;1
"15507";1030997;1
"16709";1033415;1
"18754";1037483;1
"21245";1042588;1
"3564";1007032;0
"21291";1042687;1
"12515";1025081;0
"23579";1047242;1
"11145";1022319;0
"9901";1019863;0
"4695";1009252;0
"23793";1047695;0
"6162";1012316;1
"21692";1043452;1
"16635";1033262;0
"3436";1006790;0
"19941";1039925;1
"5958";1011912;0
"20469";1041024;1
"20229";1040523;0
"24271";1048544;0
"2549";1005028;1
"12148";1024375;0
"21980";1044039;0
"12689";1025430;0
"12423";1024912;1
"20751";1041593;0
"10159";1020346;0
"7290";1014663;0
"16629";1033247;1
"16850";1033720;0
"22004";1044082;0
"13941";1027946;1
"20831";1041756;0
"17378";1034735;1
"20989";1042061;1
"4011";1007905;1
"14597";1029230;0
"6761";1013555;1
"19391";1038848;0
"14260";1028585;0
"22137";1044352;0
"22130";1044330;0
"7288";1014661;0
"23589";1047258;1
"12230";1024543;0
"20494";1041072;0
"17927";1035836;1
"13337";1026764;1
"7273";1014632;0
"20382";1040841;0
"18677";1037329;1
"23504";1047105;1
"22960";1046010;1
"4000";1007877;0
"23911";1047896;1
"17497";1034972;1
"16841";1033708;1
"14544";1029115;0
"9000";1018077;1
"15257";1030511;1
"4261";1008399;0
"4868";1009619;0
"1907";1003754;0
"16876";1033783;1
"22843";1045749;1
"15222";1030439;1
"20681";1041454;1
"20435";1040953;1
"8629";1017323;1
"21279";1042665;0
"129";1000234;1
"18833";1037657;1
"23823";1047745;0
"11316";1022658;0
"4132";1008130;1
"18296";1036561;1
"21833";1043715;0
"8329";1016658;0
"21797";1043647;1
"19704";1039419;1
"7109";1014287;0
"10422";1020898;1
"20847";1041789;1
"14704";1029456;1
"10952";1021960;0
"13805";1027702;0
"21381";1042855;1
"10629";1021304;0
"1100";1002160;1
"17862";1035706;0
"4342";1008567;1
"8647";1017360;1
"12700";1025449;1
"8913";1017902;1
"9067";1018213;1
"3201";1006309;0
"5868";1011731;1
"13926";1027923;1
"9025";1018130;1
"4158";1008189;1
"5539";1011057;1
"22744";1045564;1
"15917";1031808;0
"58";1000092;0
"14037";1028151;1
"16808";1033639;0
"17509";1035007;1
"25151";1050367;1
"22982";1046060;0
"10648";1021338;1
